-91	49	2147483647	502	43.952	121.32938034	31.13429713	22.067626953125
-92	48	2147483647	415	43.952	121.32938034	31.13429713	22.067626953125
-80	60	242831760	501	43.952	121.32938034	31.13429713	22.067626953125
-91	49	2147483647	502	43.952	121.32938034	31.13429713	22.067626953125
-92	48	2147483647	415	43.952	121.32938034	31.13429713	22.067626953125
-80	60	242831760	501	45.024002	121.32940579	31.134272	20.34893798828125
-91	49	2147483647	502	45.024002	121.32940579	31.134272	20.34893798828125
-92	48	2147483647	415	45.024002	121.32940579	31.134272	20.34893798828125
-80	60	242831760	501	45.024002	121.32940579	31.134272	20.34893798828125
-91	49	2147483647	502	45.024002	121.32940579	31.134272	20.34893798828125
-92	48	2147483647	415	45.024002	121.32940579	31.134272	20.34893798828125
-80	60	242831760	501	45.024002	121.32940579	31.134272	20.34893798828125
-91	49	2147483647	502	45.024002	121.32940579	31.134272	20.34893798828125
-92	48	2147483647	415	45.024002	121.32940579	31.134272	20.34893798828125
-80	60	242831760	501	36.448	121.32937235	31.13430244	23.10595703125
-91	49	2147483647	502	36.448	121.32937235	31.13430244	23.10595703125
-92	48	2147483647	415	36.448	121.32937235	31.13430244	23.10595703125
-80	60	242831760	501	36.448	121.32937235	31.13430244	23.10595703125
-91	49	2147483647	502	36.448	121.32937235	31.13430244	23.10595703125
-92	48	2147483647	415	36.448	121.32937235	31.13430244	23.10595703125
-80	60	242831760	501	36.448	121.32937235	31.13430244	23.10595703125
-91	49	2147483647	502	36.448	121.32937235	31.13430244	23.10595703125
-92	48	2147483647	415	36.448	121.32937235	31.13430244	23.10595703125
-80	60	242831760	501	28.944	121.32937137	31.1343052	23.75592041015625
-91	49	2147483647	502	28.944	121.32937137	31.1343052	23.75592041015625
-92	48	2147483647	415	28.944	121.32937137	31.1343052	23.75592041015625
-91	49	242831760	501	28.944	121.32937137	31.1343052	23.75592041015625
-97	43	2147483647	502	28.944	121.32937137	31.1343052	23.75592041015625
-102	38	2147483647	415	28.944	121.32937137	31.1343052	23.75592041015625
-91	49	242831760	501	28.944	121.32937137	31.1343052	23.75592041015625
-97	43	2147483647	502	28.944	121.32937137	31.1343052	23.75592041015625
-102	38	2147483647	415	28.944	121.32937137	31.1343052	23.75592041015625
-91	49	242831760	501	24.656	121.32937549	31.13430507	23.52056884765625
-97	43	2147483647	502	24.656	121.32937549	31.13430507	23.52056884765625
-102	38	2147483647	415	24.656	121.32937549	31.13430507	23.52056884765625
-91	49	242831760	501	24.656	121.32937549	31.13430507	23.52056884765625
-97	43	2147483647	502	24.656	121.32937549	31.13430507	23.52056884765625
-102	38	2147483647	415	24.656	121.32937549	31.13430507	23.52056884765625
-91	49	242831760	501	24.656	121.32937549	31.13430507	23.52056884765625
-97	43	2147483647	502	24.656	121.32937549	31.13430507	23.52056884765625
-102	38	2147483647	415	24.656	121.32937549	31.13430507	23.52056884765625
-91	49	242831760	501	21.44	121.3294198	31.1342807	23.23345947265625
-97	43	2147483647	502	21.44	121.3294198	31.1342807	23.23345947265625
-102	38	2147483647	415	21.44	121.3294198	31.1342807	23.23345947265625
-91	49	242831760	501	21.44	121.3294198	31.1342807	23.23345947265625
-97	43	2147483647	502	21.44	121.3294198	31.1342807	23.23345947265625
-102	38	2147483647	415	21.44	121.3294198	31.1342807	23.23345947265625
-91	49	242831760	501	21.44	121.3294198	31.1342807	23.23345947265625
-97	43	2147483647	502	21.44	121.3294198	31.1342807	23.23345947265625
-102	38	2147483647	415	21.44	121.3294198	31.1342807	23.23345947265625
-83	57	242831760	501	16.08	121.3294792	31.13424181	24.49969482421875
-95	45	2147483647	502	16.08	121.3294792	31.13424181	24.49969482421875
-101	39	2147483647	415	16.08	121.3294792	31.13424181	24.49969482421875
-83	57	242831760	501	16.08	121.3294792	31.13424181	24.49969482421875
-95	45	2147483647	502	16.08	121.3294792	31.13424181	24.49969482421875
-101	39	2147483647	415	16.08	121.3294792	31.13424181	24.49969482421875
-83	57	242831760	501	16.08	121.3294792	31.13424181	24.49969482421875
-95	45	2147483647	502	16.08	121.3294792	31.13424181	24.49969482421875
-101	39	2147483647	415	16.08	121.3294792	31.13424181	24.49969482421875
-83	57	242831760	501	15.008	121.32947822	31.13423838	21.97637939453125
-95	45	2147483647	502	15.008	121.32947822	31.13423838	21.97637939453125
-101	39	2147483647	415	15.008	121.32947822	31.13423838	21.97637939453125
-83	57	242831760	501	15.008	121.32947822	31.13423838	21.97637939453125
-95	45	2147483647	502	15.008	121.32947822	31.13423838	21.97637939453125
-101	39	2147483647	415	15.008	121.32947822	31.13423838	21.97637939453125
-83	57	242831760	501	15.008	121.32947822	31.13423838	21.97637939453125
-95	45	2147483647	502	15.008	121.32947822	31.13423838	21.97637939453125
-101	39	2147483647	415	15.008	121.32947822	31.13423838	21.97637939453125
-83	57	242831760	501	16.08	121.32947296	31.13423933	20.9822998046875
-95	45	2147483647	502	16.08	121.32947296	31.13423933	20.9822998046875
-101	39	2147483647	415	16.08	121.32947296	31.13423933	20.9822998046875
-94	46	242831760	501	16.08	121.32947296	31.13423933	20.9822998046875
-94	46	2147483647	502	16.08	121.32947296	31.13423933	20.9822998046875
-106	34	2147483647	415	16.08	121.32947296	31.13423933	20.9822998046875
-94	46	242831760	501	16.08	121.32947296	31.13423933	20.9822998046875
-94	46	2147483647	502	16.08	121.32947296	31.13423933	20.9822998046875
-106	34	2147483647	415	16.08	121.32947296	31.13423933	20.9822998046875
-79	61	242831760	501	53.600002	121.32948875427246	31.134111285209656	21.94146728515625
-86	54	2147483647	502	53.600002	121.32948875427246	31.134111285209656	21.94146728515625
-95	45	2147483647	194	53.600002	121.32948875427246	31.134111285209656	21.94146728515625
-79	61	242831760	501	53.600002	121.32948875427246	31.134111285209656	21.94146728515625
-86	54	2147483647	502	53.600002	121.32948875427246	31.134111285209656	21.94146728515625
-95	45	2147483647	194	53.600002	121.32948875427246	31.134111285209656	21.94146728515625
-79	61	242831760	501	53.600002	121.32948875427246	31.134111285209656	21.94146728515625
-86	54	2147483647	502	53.600002	121.32948875427246	31.134111285209656	21.94146728515625
-95	45	2147483647	194	53.600002	121.32948875427246	31.134111285209656	21.94146728515625
-79	61	242831760	501	35.376	121.32944339	31.13419403	39.87939453125
-86	54	2147483647	502	35.376	121.32944339	31.13419403	39.87939453125
-95	45	2147483647	194	35.376	121.32944339	31.13419403	39.87939453125
-79	61	242831760	501	35.376	121.32944339	31.13419403	39.87939453125
-86	54	2147483647	502	35.376	121.32944339	31.13419403	39.87939453125
-95	45	2147483647	194	35.376	121.32944339	31.13419403	39.87939453125
-79	61	242831760	501	35.376	121.32944339	31.13419403	39.87939453125
-86	54	2147483647	502	35.376	121.32944339	31.13419403	39.87939453125
-95	45	2147483647	194	35.376	121.32944339	31.13419403	39.87939453125
-85	55	242831760	501	43.0	121.32940292358398	31.13421320915222	0.0
-83	57	2147483647	502	43.0	121.32940292358398	31.13421320915222	0.0
-93	47	2147483647	415	43.0	121.32940292358398	31.13421320915222	0.0
-85	55	242831760	501	43.0	121.32940292358398	31.13421320915222	0.0
-83	57	2147483647	502	43.0	121.32940292358398	31.13421320915222	0.0
-93	47	2147483647	415	43.0	121.32940292358398	31.13421320915222	0.0
-85	55	242831760	501	43.0	121.32940292358398	31.13421320915222	0.0
-83	57	2147483647	502	43.0	121.32940292358398	31.13421320915222	0.0
-93	47	2147483647	415	43.0	121.32940292358398	31.13421320915222	0.0
-85	55	242831760	501	24.656	121.32945656776428	31.134186387062073	43.427978515625
-83	57	2147483647	502	24.656	121.32945656776428	31.134186387062073	43.427978515625
-93	47	2147483647	415	24.656	121.32945656776428	31.134186387062073	43.427978515625
-85	55	242831760	501	24.656	121.32945656776428	31.134186387062073	43.427978515625
-83	57	2147483647	502	24.656	121.32945656776428	31.134186387062073	43.427978515625
-93	47	2147483647	415	24.656	121.32945656776428	31.134186387062073	43.427978515625
-85	55	242831760	501	24.656	121.32945656776428	31.134186387062073	43.427978515625
-83	57	2147483647	502	24.656	121.32945656776428	31.134186387062073	43.427978515625
-93	47	2147483647	415	24.656	121.32945656776428	31.134186387062073	43.427978515625
-85	55	242831760	501	17.152	121.32942133	31.13421069	40.38226318359375
-83	57	2147483647	502	17.152	121.32942133	31.13421069	40.38226318359375
-93	47	2147483647	415	17.152	121.32942133	31.13421069	40.38226318359375
-89	51	242831760	501	17.152	121.32942133	31.13421069	40.38226318359375
-88	52	2147483647	502	17.152	121.32942133	31.13421069	40.38226318359375
-94	46	2147483647	415	17.152	121.32942133	31.13421069	40.38226318359375
-89	51	242831760	501	17.152	121.32942133	31.13421069	40.38226318359375
-88	52	2147483647	502	17.152	121.32942133	31.13421069	40.38226318359375
-94	46	2147483647	415	17.152	121.32942133	31.13421069	40.38226318359375
-89	51	242831760	501	15.008	121.32943591	31.13420126	39.9334716796875
-97	43	2147483647	502	15.008	121.32943591	31.13420126	39.9334716796875
-106	34	2147483647	106	15.008	121.32943591	31.13420126	39.9334716796875
-108	32	2147483647	262	15.008	121.32943591	31.13420126	39.9334716796875
-117	23	2147483647	105	15.008	121.32943591	31.13420126	39.9334716796875
-120	20	2147483647	261	15.008	121.32943591	31.13420126	39.9334716796875
-128	12	2147483647	107	15.008	121.32943591	31.13420126	39.9334716796875
-91	49	242831760	501	15.008	121.32943591	31.13420126	39.9334716796875
-97	43	2147483647	502	15.008	121.32943591	31.13420126	39.9334716796875
-91	49	242831760	501	15.008	121.32943591	31.13420126	39.9334716796875
-104	36	2147483647	502	15.008	121.32943591	31.13420126	39.9334716796875
-89	51	242831760	501	15.008	121.32943591	31.13420126	39.9334716796875
-101	39	2147483647	502	15.008	121.32943591	31.13420126	39.9334716796875
-92	48	242831760	501	15.008	121.32943591	31.13420126	39.9334716796875
-100	40	2147483647	502	15.008	121.32943591	31.13420126	39.9334716796875
-92	48	242831760	501	15.008	121.32943591	31.13420126	39.9334716796875
-100	40	2147483647	502	15.008	121.32943591	31.13420126	39.9334716796875
-96	44	242831760	501	15.008	121.32943591	31.13420126	39.9334716796875
-100	40	2147483647	502	15.008	121.32943591	31.13420126	39.9334716796875
-89	51	242831760	501	65.392	121.32948338985443	31.134164929389954	31.036865234375
-90	50	2147483647	502	65.392	121.32948338985443	31.134164929389954	31.036865234375
-98	42	2147483647	415	65.392	121.32948338985443	31.134164929389954	31.036865234375
-89	51	242831760	501	65.392	121.32948338985443	31.134164929389954	31.036865234375
-90	50	2147483647	502	65.392	121.32948338985443	31.134164929389954	31.036865234375
-98	42	2147483647	415	65.392	121.32948338985443	31.134164929389954	31.036865234375
-89	51	242831760	501	65.392	121.32948338985443	31.134164929389954	31.036865234375
-90	50	2147483647	502	65.392	121.32948338985443	31.134164929389954	31.036865234375
-98	42	2147483647	415	65.392	121.32948338985443	31.134164929389954	31.036865234375
-89	51	242831760	501	65.392	121.32948338985443	31.134164929389954	31.036865234375
-90	50	2147483647	502	65.392	121.32948338985443	31.134164929389954	31.036865234375
-98	42	2147483647	415	65.392	121.32948338985443	31.134164929389954	31.036865234375
-89	51	242831760	501	65.392	121.32948338985443	31.134164929389954	31.036865234375
-90	50	2147483647	502	65.392	121.32948338985443	31.134164929389954	31.036865234375
-98	42	2147483647	415	65.392	121.32948338985443	31.134164929389954	31.036865234375
-89	51	242831760	501	65.392	121.32948338985443	31.134164929389954	31.036865234375
-90	50	2147483647	502	65.392	121.32948338985443	31.134164929389954	31.036865234375
-98	42	2147483647	415	65.392	121.32948338985443	31.134164929389954	31.036865234375
-89	51	242831760	501	65.392	121.32948338985443	31.134164929389954	31.036865234375
-90	50	2147483647	502	65.392	121.32948338985443	31.134164929389954	31.036865234375
-98	42	2147483647	415	65.392	121.32948338985443	31.134164929389954	31.036865234375
-89	51	242831760	501	57.888	121.32948875427246	31.134164929389954	41.05340576171875
-90	50	2147483647	502	57.888	121.32948875427246	31.134164929389954	41.05340576171875
-98	42	2147483647	415	57.888	121.32948875427246	31.134164929389954	41.05340576171875
-89	51	242831760	501	57.888	121.32948875427246	31.134164929389954	41.05340576171875
-90	50	2147483647	502	57.888	121.32948875427246	31.134164929389954	41.05340576171875
-98	42	2147483647	415	57.888	121.32948875427246	31.134164929389954	41.05340576171875
-89	51	242831760	501	57.888	121.32948875427246	31.134164929389954	41.05340576171875
-90	50	2147483647	502	57.888	121.32948875427246	31.134164929389954	41.05340576171875
-98	42	2147483647	415	57.888	121.32948875427246	31.134164929389954	41.05340576171875
-89	51	242831760	501	57.888	121.32948875427246	31.134164929389954	41.05340576171875
-90	50	2147483647	502	57.888	121.32948875427246	31.134164929389954	41.05340576171875
-98	42	2147483647	415	57.888	121.32948875427246	31.134164929389954	41.05340576171875
-89	51	242831760	501	57.888	121.32948875427246	31.134164929389954	41.05340576171875
-90	50	2147483647	502	57.888	121.32948875427246	31.134164929389954	41.05340576171875
-98	42	2147483647	415	57.888	121.32948875427246	31.134164929389954	41.05340576171875
-89	51	242831760	501	57.888	121.32948875427246	31.134164929389954	41.05340576171875
-90	50	2147483647	502	57.888	121.32948875427246	31.134164929389954	41.05340576171875
-98	42	2147483647	415	57.888	121.32948875427246	31.134164929389954	41.05340576171875
-89	51	242831760	501	57.888	121.32948875427246	31.134164929389954	41.05340576171875
-90	50	2147483647	502	57.888	121.32948875427246	31.134164929389954	41.05340576171875
-98	42	2147483647	415	57.888	121.32948875427246	31.134164929389954	41.05340576171875
-89	51	242831760	501	38.592003	121.32947796	31.13418018	33.98663330078125
-90	50	2147483647	502	38.592003	121.32947796	31.13418018	33.98663330078125
-98	42	2147483647	415	38.592003	121.32947796	31.13418018	33.98663330078125
-89	51	242831760	501	38.592003	121.32947796	31.13418018	33.98663330078125
-90	50	2147483647	502	38.592003	121.32947796	31.13418018	33.98663330078125
-98	42	2147483647	415	38.592003	121.32947796	31.13418018	33.98663330078125
-90	50	242831760	501	38.592003	121.32947796	31.13418018	33.98663330078125
-92	48	2147483647	502	38.592003	121.32947796	31.13418018	33.98663330078125
-99	41	2147483647	415	38.592003	121.32947796	31.13418018	33.98663330078125
-90	50	242831760	501	38.592003	121.32947796	31.13418018	33.98663330078125
-92	48	2147483647	502	38.592003	121.32947796	31.13418018	33.98663330078125
-99	41	2147483647	415	38.592003	121.32947796	31.13418018	33.98663330078125
-90	50	242831760	501	38.592003	121.32947796	31.13418018	33.98663330078125
-92	48	2147483647	502	38.592003	121.32947796	31.13418018	33.98663330078125
-99	41	2147483647	415	38.592003	121.32947796	31.13418018	33.98663330078125
-90	50	242831760	501	38.592003	121.32947796	31.13418018	33.98663330078125
-92	48	2147483647	502	38.592003	121.32947796	31.13418018	33.98663330078125
-99	41	2147483647	415	38.592003	121.32947796	31.13418018	33.98663330078125
-90	50	242831760	501	38.592003	121.32947796	31.13418018	33.98663330078125
-92	48	2147483647	502	38.592003	121.32947796	31.13418018	33.98663330078125
-99	41	2147483647	415	38.592003	121.32947796	31.13418018	33.98663330078125
-90	50	242831760	501	50.384003	121.32968262	31.13421501	138.68218994140625
-94	46	2147483647	502	50.384003	121.32968262	31.13421501	138.68218994140625
-100	40	2147483647	415	50.384003	121.32968262	31.13421501	138.68218994140625
-90	50	242831760	501	50.384003	121.32968262	31.13421501	138.68218994140625
-94	46	2147483647	502	50.384003	121.32968262	31.13421501	138.68218994140625
-100	40	2147483647	415	50.384003	121.32968262	31.13421501	138.68218994140625
-90	50	242831760	501	50.384003	121.32968262	31.13421501	138.68218994140625
-94	46	2147483647	502	50.384003	121.32968262	31.13421501	138.68218994140625
-100	40	2147483647	415	50.384003	121.32968262	31.13421501	138.68218994140625
-90	50	242831760	501	50.384003	121.32968262	31.13421501	138.68218994140625
-94	46	2147483647	502	50.384003	121.32968262	31.13421501	138.68218994140625
-100	40	2147483647	415	50.384003	121.32968262	31.13421501	138.68218994140625
-90	50	242831760	501	50.384003	121.32968262	31.13421501	138.68218994140625
-94	46	2147483647	502	50.384003	121.32968262	31.13421501	138.68218994140625
-100	40	2147483647	415	50.384003	121.32968262	31.13421501	138.68218994140625
-90	50	242831760	501	50.384003	121.32968262	31.13421501	138.68218994140625
-94	46	2147483647	502	50.384003	121.32968262	31.13421501	138.68218994140625
-100	40	2147483647	415	50.384003	121.32968262	31.13421501	138.68218994140625
-90	50	242831760	501	50.384003	121.32968262	31.13421501	138.68218994140625
-94	46	2147483647	502	50.384003	121.32968262	31.13421501	138.68218994140625
-100	40	2147483647	415	50.384003	121.32968262	31.13421501	138.68218994140625
-89	51	242831760	501	23.584	121.32969767	31.13405754	22.7371826171875
-94	46	2147483647	502	23.584	121.32969767	31.13405754	22.7371826171875
-101	39	2147483647	415	23.584	121.32969767	31.13405754	22.7371826171875
-89	51	242831760	501	23.584	121.32969767	31.13405754	22.7371826171875
-94	46	2147483647	502	23.584	121.32969767	31.13405754	22.7371826171875
-101	39	2147483647	415	23.584	121.32969767	31.13405754	22.7371826171875
-89	51	242831760	501	23.584	121.32969767	31.13405754	22.7371826171875
-94	46	2147483647	502	23.584	121.32969767	31.13405754	22.7371826171875
-101	39	2147483647	415	23.584	121.32969767	31.13405754	22.7371826171875
-89	51	242831760	501	23.584	121.32969767	31.13405754	22.7371826171875
-94	46	2147483647	502	23.584	121.32969767	31.13405754	22.7371826171875
-101	39	2147483647	415	23.584	121.32969767	31.13405754	22.7371826171875
-89	51	242831760	501	23.584	121.32969767	31.13405754	22.7371826171875
-94	46	2147483647	502	23.584	121.32969767	31.13405754	22.7371826171875
-101	39	2147483647	415	23.584	121.32969767	31.13405754	22.7371826171875
-89	51	242831760	501	23.584	121.32969767	31.13405754	22.7371826171875
-94	46	2147483647	502	23.584	121.32969767	31.13405754	22.7371826171875
-101	39	2147483647	415	23.584	121.32969767	31.13405754	22.7371826171875
-89	51	242831760	501	23.584	121.32969767	31.13405754	22.7371826171875
-94	46	2147483647	502	23.584	121.32969767	31.13405754	22.7371826171875
-101	39	2147483647	415	23.584	121.32969767	31.13405754	22.7371826171875
-85	55	242831760	501	23.584	121.32969767	31.13405754	22.7371826171875
-88	52	2147483647	502	23.584	121.32969767	31.13405754	22.7371826171875
-85	55	242831760	501	23.584	121.32969767	31.13405754	22.7371826171875
-89	51	2147483647	502	23.584	121.32969767	31.13405754	22.7371826171875
-85	55	242831760	501	23.584	121.32969767	31.13405754	22.7371826171875
-89	51	2147483647	502	23.584	121.32969767	31.13405754	22.7371826171875
-76	64	242831760	501	6.432	121.32881964	31.13410531	25.1431884765625
-83	57	2147483647	502	6.432	121.32881964	31.13410531	25.1431884765625
-88	52	2147483647	371	6.432	121.32881964	31.13410531	25.1431884765625
-76	64	242831760	501	3.216	121.32879726	31.13413277	20.4351806640625
-83	57	2147483647	502	3.216	121.32879726	31.13413277	20.4351806640625
-88	52	2147483647	371	3.216	121.32879726	31.13413277	20.4351806640625
-76	64	242831760	501	3.216	121.32879726	31.13413277	20.4351806640625
-80	60	2147483647	502	3.216	121.32879726	31.13413277	20.4351806640625
-76	64	242831760	501	3.216	121.32878091	31.13412524	21.81781005859375
-80	60	2147483647	502	3.216	121.32878091	31.13412524	21.81781005859375
-76	64	242831760	501	3.216	121.32878091	31.13412524	21.81781005859375
-80	60	2147483647	502	3.216	121.32878091	31.13412524	21.81781005859375
-76	64	242831760	501	3.216	121.32877099	31.13412245	23.84906005859375
-80	60	2147483647	502	3.216	121.32877099	31.13412245	23.84906005859375
-76	64	242831760	501	3.216	121.32877099	31.13412245	23.84906005859375
-80	60	2147483647	502	3.216	121.32877099	31.13412245	23.84906005859375
-76	64	242831760	501	3.216	121.3287722	31.13412912	20.1905517578125
-82	58	2147483647	502	3.216	121.3287722	31.13412912	20.1905517578125
-88	52	2147483647	165	3.216	121.3287722	31.13412912	20.1905517578125
-76	64	242831760	501	3.216	121.3287722	31.13412912	20.1905517578125
-82	58	2147483647	502	3.216	121.3287722	31.13412912	20.1905517578125
-88	52	2147483647	165	3.216	121.3287722	31.13412912	20.1905517578125
-76	64	242831760	501	3.216	121.32876033	31.13411579	19.8155517578125
-82	58	2147483647	502	3.216	121.32876033	31.13411579	19.8155517578125
-88	52	2147483647	165	3.216	121.32876033	31.13411579	19.8155517578125
-76	64	242831760	501	3.216	121.32876033	31.13411579	19.8155517578125
-82	58	2147483647	502	3.216	121.32876033	31.13411579	19.8155517578125
-88	52	2147483647	165	3.216	121.32876033	31.13411579	19.8155517578125
-76	64	242831760	501	3.216	121.32875705	31.13410912	19.43896484375
-82	58	2147483647	502	3.216	121.32875705	31.13410912	19.43896484375
-88	52	2147483647	165	3.216	121.32875705	31.13410912	19.43896484375
-80	60	242831760	501	3.216	121.32875705	31.13410912	19.43896484375
-83	57	2147483647	502	3.216	121.32875705	31.13410912	19.43896484375
-80	60	242831760	501	3.216	121.32875705	31.13410912	19.43896484375
-83	57	2147483647	502	3.216	121.32875705	31.13410912	19.43896484375
-80	60	242831760	501	3.216	121.32876057	31.1340989	19.45330810546875
-83	57	2147483647	502	3.216	121.32876057	31.1340989	19.45330810546875
-80	60	242831760	501	3.216	121.32876057	31.1340989	19.45330810546875
-83	57	2147483647	502	3.216	121.32876057	31.1340989	19.45330810546875
-80	60	242831760	501	3.216	121.32876057	31.1340989	19.45330810546875
-83	57	2147483647	502	3.216	121.32876057	31.1340989	19.45330810546875
-80	60	242831760	501	3.216	121.32877119	31.13408982	19.24981689453125
-83	57	2147483647	502	3.216	121.32877119	31.13408982	19.24981689453125
-74	66	242831760	501	3.216	121.32877119	31.13408982	19.24981689453125
-77	63	2147483647	502	3.216	121.32877119	31.13408982	19.24981689453125
-74	66	242831760	501	3.216	121.32877119	31.13408982	19.24981689453125
-77	63	2147483647	502	3.216	121.32877119	31.13408982	19.24981689453125
-74	66	242831760	501	3.216	121.32878355	31.13408304	19.09893798828125
-77	63	2147483647	502	3.216	121.32878355	31.13408304	19.09893798828125
-74	66	242831760	501	3.216	121.32878355	31.13408304	19.09893798828125
-77	63	2147483647	502	3.216	121.32878355	31.13408304	19.09893798828125
-74	66	242831760	501	3.216	121.32878355	31.13408304	19.09893798828125
-77	63	2147483647	502	3.216	121.32878355	31.13408304	19.09893798828125
-74	66	242831760	501	3.216	121.32878845	31.13407236	18.8619384765625
-77	63	2147483647	502	3.216	121.32878845	31.13407236	18.8619384765625
-74	66	242831760	501	3.216	121.32878845	31.13407236	18.8619384765625
-77	63	2147483647	502	3.216	121.32878845	31.13407236	18.8619384765625
-75	65	242831760	501	3.216	121.32878845	31.13407236	18.8619384765625
-83	57	2147483647	502	3.216	121.32878845	31.13407236	18.8619384765625
-75	65	242831760	501	3.216	121.32879436	31.13406178	18.92486572265625
-83	57	2147483647	502	3.216	121.32879436	31.13406178	18.92486572265625
-75	65	242831760	501	3.216	121.32879436	31.13406178	18.92486572265625
-83	57	2147483647	502	3.216	121.32879436	31.13406178	18.92486572265625
-75	65	242831760	501	3.216	121.32879436	31.13406178	18.92486572265625
-83	57	2147483647	502	3.216	121.32879436	31.13406178	18.92486572265625
-75	65	242831760	501	3.216	121.32879436	31.13406178	18.92486572265625
-83	57	2147483647	502	3.216	121.32879436	31.13406178	18.92486572265625
-75	65	242831760	501	3.216	121.32880026	31.13405157	18.52471923828125
-83	57	2147483647	502	3.216	121.32880026	31.13405157	18.52471923828125
-75	65	242831760	501	3.216	121.32880026	31.13405157	18.52471923828125
