6.3     0.12848
21.9	0.47347
36.9	0.64519
51.9	0.72529
66.9	0.76145
81.9	0.76143
96.9	0.76882
111.9	0.73785
126.9	0.73481
141.9	0.69888
156.9	0.6806
171.9	0.65183
186.9	0.6194
202 	0.58583
217.7	0.55902
234.2	0.52609
251.5	0.50143
269.8	0.47521
288.9	0.45011
309	    0.42467
330.1	0.40056
352.3	0.38322
375.4	0.3584
400	    0.33776
